Latitude (decimal degrees):	25.033 
Longitude (decimal degrees):	121.565 
Elevation (m):	15 
Radiation database:	PVGIS-ERA5 
 
 
Slope: 30 deg.  
Azimuth: -179 deg.  
Nominal power of the PV system (c-Si) (kWp):	1.0 
System losses (%):	14.0 
time,P,G(i),H_sun,T2m,WS10m,Int 
20200809:0530,401.71,535.71,66.9,30.94,2.28,0.0
20200809:0630,375.46,498.15,53.65,30.87,2.28,0.0
20200809:0730,323.19,429.05,40.09,30.67,2.48,0.0
20200809:0830,217.24,299.08,26.53,30.47,2.0,0.0
20200809:0930,85.05,136.21,13.1,29.99,1.45,0.0
20200809:1030,0.0,0.0,-0.05,29.29,0.48,0.0
20200809:1130,0.0,0.0,0.0,28.38,0.48,0.0
20200809:1230,0.0,0.0,0.0,27.33,1.1,0.0
20200809:1330,0.0,0.0,0.0,26.95,1.45,0.0
20200809:1430,0.0,0.0,0.0,26.53,1.38,0.0
20200809:1530,0.0,0.0,0.0,26.6,1.03,0.0
20200809:1630,0.0,0.0,0.0,26.48,1.03,0.0
20200809:1730,0.0,0.0,0.0,26.2,1.17,0.0
20200809:1830,0.0,0.0,0.0,25.97,1.24,0.0
20200809:1930,0.0,0.0,0.0,26.24,0.97,0.0
20200809:2030,0.0,0.0,0.0,26.23,0.97,0.0
20200809:2130,0.59,7.47,0.3,26.07,1.03,0.0
20200809:2230,91.8,139.86,13.46,25.8,1.1,0.0
20200809:2330,234.65,317.27,26.89,27.29,0.83,0.0
20200810:0030,346.38,462.67,40.39,28.3,0.48,0.0
20200810:0130,387.58,522.34,53.94,29.26,0.07,0.0
20200810:0230,365.58,488.37,67.15,29.73,0.41,0.0
20200810:0330,344.66,462.09,78.39,30.06,0.69,0.0
20200810:0430,365.86,488.53,78.12,30.16,1.17,0.0
20200810:0530,277.34,370.44,66.74,30.18,1.03,0.0
20200810:0630,254.41,337.93,53.51,29.2,1.24,0.0
20200810:0730,171.54,235.19,39.96,29.58,0.76,0.0
20200810:0830,158.54,221.04,26.39,29.23,0.76,0.0
20200810:0930,54.17,87.87,12.96,28.99,0.62,0.0
20200810:1030,0.0,0.0,-0.2,28.58,1.03,0.0
20200810:1130,0.0,0.0,0.0,28.27,1.1,0.0
20200810:1230,0.0,0.0,0.0,27.84,1.03,0.0
20200810:1330,0.0,0.0,0.0,27.42,0.97,0.0
20200810:1430,0.0,0.0,0.0,27.18,0.97,0.0
20200810:1530,0.0,0.0,0.0,27.05,0.69,0.0
20200810:1630,0.0,0.0,0.0,27.13,0.34,0.0
20200810:1730,0.0,0.0,0.0,26.93,0.14,0.0
20200810:1830,0.0,0.0,0.0,26.16,0.83,0.0
20200810:1930,0.0,0.0,0.0,26.14,1.31,0.0
20200810:2030,0.0,0.0,0.0,26.38,1.66,0.0
20200810:2130,0.0,3.3,0.21,26.01,1.1,0.0
20200810:2230,21.64,43.16,13.38,26.18,1.03,0.0
20200810:2330,69.94,105.87,26.82,26.7,0.83,0.0
20200811:0030,164.27,223.48,40.33,27.14,0.62,0.0
20200811:0130,163.44,223.18,53.87,27.93,0.28,0.0
20200811:0230,228.12,305.4,67.04,28.11,0.34,0.0
20200811:0330,228.1,305.81,78.17,28.54,0.41,0.0
20200811:0430,202.89,273.62,77.86,27.99,0.34,0.0
20200811:0530,185.82,252.66,66.57,27.93,0.21,0.0
20200811:0630,126.29,176.59,53.37,27.76,0.28,0.0
20200811:0730,142.63,196.72,39.82,27.65,0.83,0.0
20200811:0830,147.72,206.25,26.25,27.83,0.62,0.0
20200811:0930,38.87,68.04,12.81,27.93,1.1,0.0
20200811:1030,0.0,0.0,-0.37,27.49,1.03,0.0
20200811:1130,0.0,0.0,0.0,27.32,0.97,0.0
20200811:1230,0.0,0.0,0.0,27.05,1.17,0.0
20200811:1330,0.0,0.0,0.0,26.76,1.31,0.0
20200811:1430,0.0,0.0,0.0,26.5,1.52,0.0
20200811:1530,0.0,0.0,0.0,26.38,1.59,0.0
20200811:1630,0.0,0.0,0.0,26.22,1.52,0.0
20200811:1730,0.0,0.0,0.0,26.14,1.38,0.0
20200811:1830,0.0,0.0,0.0,25.95,1.24,0.0
20200811:1930,0.0,0.0,0.0,25.94,1.17,0.0
20200811:2030,0.0,0.0,0.0,26.0,1.03,0.0
20200811:2130,0.65,7.6,0.11,25.52,1.38,0.0
20200811:2230,100.86,151.66,13.3,25.6,1.52,0.0
20200811:2330,250.62,339.52,26.75,27.41,0.97,0.0
20200812:0030,377.33,503.29,40.26,28.32,0.69,0.0
20200812:0130,456.71,612.14,53.8,29.39,0.83,0.0
20200812:0230,462.27,621.42,66.93,30.13,0.83,0.0
20200812:0330,496.81,673.5,77.94,30.48,0.83,0.0
20200812:0430,453.89,611.97,77.6,30.98,1.17,0.0
20200812:0530,314.48,421.28,66.39,31.05,1.03,0.0
20200812:0630,380.63,508.68,53.22,29.11,0.34,0.0
20200812:0730,222.73,301.47,39.68,30.03,0.9,0.0
20200812:0830,173.52,243.08,26.11,29.82,0.69,0.0
20200812:0930,95.34,151.84,12.66,29.58,0.55,0.0
20200812:1030,0.0,0.0,-0.53,28.83,0.55,0.0
20200812:1130,0.0,0.0,0.0,28.49,0.76,0.0
20200812:1230,0.0,0.0,0.0,27.81,0.97,0.0
20200812:1330,0.0,0.0,0.0,27.13,0.97,0.0
20200812:1430,0.0,0.0,0.0,26.88,0.97,0.0
20200812:1530,0.0,0.0,0.0,26.84,0.76,0.0
20200812:1630,0.0,0.0,0.0,27.02,0.62,0.0
20200812:1730,0.0,0.0,0.0,26.79,0.48,0.0
20200812:1830,0.0,0.0,0.0,26.58,0.41,0.0
20200812:1930,0.0,0.0,0.0,26.63,0.48,0.0
20200812:2030,0.0,0.0,0.0,26.42,0.69,0.0
20200812:2130,0.0,5.2,0.02,25.68,0.9,0.0
20200812:2230,73.62,114.08,13.23,25.57,1.24,0.0
20200812:2330,226.01,305.02,26.69,26.75,1.72,0.0
20200813:0030,347.51,456.61,40.2,27.65,1.79,0.0
20200813:0130,435.81,575.3,53.72,28.7,1.72,0.0
20200813:0230,507.31,682.77,66.82,29.8,1.24,0.0
20200813:0330,540.77,740.67,77.71,30.62,0.76,0.0
20200813:0430,489.61,658.48,77.33,30.89,1.1,0.0
20200813:0530,423.72,566.23,66.21,30.69,1.1,0.0
20200813:0630,349.82,465.33,53.07,30.44,1.24,0.0
20200813:0730,213.09,288.42,39.54,29.82,0.83,0.0
20200813:0830,173.47,243.72,25.96,29.5,0.41,0.0
20200813:0930,46.68,81.08,12.5,29.06,0.34,0.0
20200813:1030,0.0,0.0,-0.71,28.67,0.83,0.0
20200813:1130,0.0,0.0,0.0,28.28,1.24,0.0
20200813:1230,0.0,0.0,0.0,27.93,1.59,0.0
20200813:1330,0.0,0.0,0.0,27.34,1.86,0.0
20200813:1430,0.0,0.0,0.0,26.86,2.0,0.0
20200813:1530,0.0,0.0,0.0,26.43,2.0,0.0
20200813:1630,0.0,0.0,0.0,25.99,1.86,0.0
20200813:1730,0.0,0.0,0.0,25.55,1.72,0.0
20200813:1830,0.0,0.0,0.0,25.1,1.52,0.0
20200813:1930,0.0,0.0,0.0,25.15,1.31,0.0
20200813:2030,0.0,0.0,0.0,25.13,1.24,0.0
20200813:2130,0.0,0.0,-0.07,24.99,1.31,0.0
20200813:2230,109.7,165.92,13.15,24.98,1.31,0.0
20200813:2330,229.19,311.04,26.62,26.94,0.97,0.0
20200814:0030,342.39,453.59,40.13,27.73,0.97,0.0
20200814:0130,442.28,589.23,53.65,28.6,0.83,0.0
20200814:0230,504.68,680.86,66.71,29.49,0.83,0.0
20200814:0330,440.39,585.59,77.47,30.05,1.31,0.0
20200814:0430,440.17,583.72,77.05,30.18,1.72,0.0
20200814:0530,438.18,580.17,66.02,30.1,1.79,0.0
20200814:0630,382.08,505.68,52.91,30.05,1.93,0.0
20200814:0730,261.38,350.08,39.39,29.79,1.38,0.0
20200814:0830,144.74,205.75,25.81,29.34,0.83,0.0
20200814:0930,80.55,131.38,12.34,29.11,1.1,0.0
20200814:1030,0.0,0.0,-0.88,28.76,1.03,0.0
20200814:1130,0.0,0.0,0.0,28.27,1.17,0.0
20200814:1230,0.0,0.0,0.0,27.5,1.38,0.0
20200814:1330,0.0,0.0,0.0,26.91,1.38,0.0
20200814:1430,0.0,0.0,0.0,26.5,1.45,0.0
20200814:1530,0.0,0.0,0.0,26.08,1.38,0.0
20200814:1630,0.0,0.0,0.0,25.75,1.38,0.0
20200814:1730,0.0,0.0,0.0,25.63,1.17,0.0
20200814:1830,0.0,0.0,0.0,25.6,0.97,0.0
20200814:1930,0.0,0.0,0.0,25.48,1.03,0.0
20200814:2030,0.0,0.0,0.0,25.27,1.03,0.0
20200814:2130,0.0,0.0,-0.17,25.44,0.97,0.0
20200814:2230,89.94,138.27,13.07,25.33,1.03,0.0
20200814:2330,205.0,279.27,26.55,26.76,0.62,0.0
20200815:0030,335.14,446.39,40.07,27.44,0.41,0.0
20200815:0130,394.99,528.87,53.57,28.42,0.28,0.0
20200815:0230,449.32,603.11,66.59,29.07,0.69,0.0
20200815:0330,477.95,637.67,77.23,29.44,1.17,0.0
20200815:0430,415.6,549.26,76.76,29.6,1.52,0.0
20200815:0530,349.99,460.97,65.82,29.46,1.66,0.0
20200815:0630,359.72,474.77,52.75,29.48,1.79,0.0
20200815:0730,334.17,444.67,39.24,29.82,2.07,0.0
20200815:0830,149.28,210.92,25.65,29.79,2.28,0.0
20200815:0930,60.9,99.95,12.18,29.2,1.93,0.0
20200815:1030,0.0,0.0,-1.06,28.62,1.52,0.0
20200815:1130,0.0,0.0,0.0,28.11,1.17,0.0
20200815:1230,0.0,0.0,0.0,27.38,1.24,0.0
20200815:1330,0.0,0.0,0.0,26.88,1.24,0.0
20200815:1430,0.0,0.0,0.0,26.36,1.24,0.0
20200815:1530,0.0,0.0,0.0,25.96,1.24,0.0
20200815:1630,0.0,0.0,0.0,25.52,1.17,0.0
20200815:1730,0.0,0.0,0.0,25.43,0.97,0.0
20200815:1830,0.0,0.0,0.0,25.15,1.03,0.0
20200815:1930,0.0,0.0,0.0,26.35,0.28,0.0
20200815:2030,0.0,0.0,0.0,26.22,0.62,0.0
20200815:2130,0.0,0.0,-0.26,25.63,0.9,0.0
20200815:2230,110.39,167.8,12.99,25.0,1.24,0.0
20200815:2330,245.58,331.94,26.48,26.78,1.52,0.0
20200816:0030,366.98,482.73,40.0,27.73,1.93,0.0
20200816:0130,432.56,567.5,53.49,28.67,2.14,0.0
20200816:0230,490.49,648.32,66.47,29.65,2.34,0.0
20200816:0330,528.14,702.24,76.98,30.62,2.55,0.0
20200816:0430,546.13,730.62,76.47,30.98,2.21,0.0
20200816:0530,504.32,674.1,65.62,31.06,2.0,0.0
20200816:0630,377.13,500.57,52.58,30.96,1.86,0.0
20200816:0730,265.91,355.12,39.08,30.23,2.41,0.0
20200816:0830,152.99,215.39,25.49,29.31,2.69,0.0
20200816:0930,76.24,125.41,12.01,29.01,2.76,0.0
20200816:1030,0.0,0.0,-1.24,28.48,2.48,0.0
20200816:1130,0.0,0.0,0.0,27.76,2.48,0.0
20200816:1230,0.0,0.0,0.0,27.13,2.55,0.0
20200816:1330,0.0,0.0,0.0,26.68,2.76,0.0
20200816:1430,0.0,0.0,0.0,26.27,3.17,0.0
20200816:1530,0.0,0.0,0.0,25.76,3.17,0.0
20200816:1630,0.0,0.0,0.0,25.34,2.9,0.0
20200816:1730,0.0,0.0,0.0,25.09,2.69,0.0
20200816:1830,0.0,0.0,0.0,24.97,2.41,0.0
20200816:1930,0.0,0.0,0.0,25.37,2.34,0.0
20200816:2030,0.0,0.0,0.0,25.15,2.21,0.0
20200816:2130,0.0,0.0,-0.35,25.08,2.28,0.0
20200816:2230,90.0,138.56,12.92,25.16,2.48,0.0
20200816:2330,228.19,305.77,26.42,26.04,3.31,0.0
20200817:0030,363.44,470.58,39.93,26.99,3.79,0.0
20200817:0130,447.78,576.3,53.41,27.81,4.41,0.0
20200817:0230,521.63,671.78,66.34,28.59,4.97,0.0
20200817:0330,569.69,739.42,76.73,29.25,4.76,0.0
20200817:0430,567.58,739.61,76.18,29.9,4.69,0.0
20200817:0530,509.73,661.22,65.41,30.23,5.1,0.0
20200817:0630,451.72,586.2,52.41,30.15,5.1,0.0
20200817:0730,322.47,425.48,38.91,30.31,4.28,0.0
20200817:0830,215.68,297.78,25.33,29.75,3.93,0.0
20200817:0930,87.69,142.93,11.83,29.05,3.45,0.0
20200817:1030,0.0,0.0,-1.43,28.08,3.31,0.0
20200817:1130,0.0,0.0,0.0,27.11,3.59,0.0
20200817:1230,0.0,0.0,0.0,26.42,3.52,0.0
20200817:1330,0.0,0.0,0.0,25.88,3.24,0.0
20200817:1430,0.0,0.0,0.0,25.57,2.97,0.0
20200817:1530,0.0,0.0,0.0,25.39,2.9,0.0
20200817:1630,0.0,0.0,0.0,25.25,2.9,0.0
20200817:1730,0.0,0.0,0.0,25.13,2.97,0.0
20200817:1830,0.0,0.0,0.0,24.98,2.83,0.0
20200817:1930,0.0,0.0,0.0,25.54,2.69,0.0
20200817:2030,0.0,0.0,0.0,25.39,2.62,0.0
20200817:2130,0.0,0.0,-0.44,25.23,2.55,0.0
20200817:2230,76.66,119.28,12.84,25.36,2.62,0.0
20200817:2330,225.83,302.79,26.35,26.14,3.17,0.0
20200818:0030,379.22,492.23,39.87,27.33,3.72,0.0
20200818:0130,465.29,600.11,53.33,28.6,4.62,0.0
20200818:0230,539.65,701.45,66.22,29.49,4.62,0.0
20200818:0330,557.59,727.3,76.48,30.18,4.62,0.0
20200818:0430,538.14,703.69,75.88,30.68,4.69,0.0
20200818:0530,476.68,624.69,65.2,30.95,4.55,0.0
20200818:0630,458.92,600.34,52.23,30.87,4.34,0.0
20200818:0730,355.2,467.98,38.74,30.69,4.9,0.0
20200818:0830,194.21,269.57,25.16,30.05,4.9,0.0
20200818:0930,80.89,132.15,11.66,29.19,4.41,0.0
20200818:1030,0.0,0.0,-1.62,28.21,3.86,0.0
20200818:1130,0.0,0.0,0.0,27.15,2.97,0.0
20200818:1230,0.0,0.0,0.0,26.45,2.83,0.0
20200818:1330,0.0,0.0,0.0,25.99,2.76,0.0
20200818:1430,0.0,0.0,0.0,25.72,2.62,0.0
20200818:1530,0.0,0.0,0.0,25.44,2.41,0.0
20200818:1630,0.0,0.0,0.0,25.17,2.14,0.0
20200818:1730,0.0,0.0,0.0,24.84,1.79,0.0
20200818:1830,0.0,0.0,0.0,24.53,1.52,0.0
20200818:1930,0.0,0.0,0.0,24.73,1.45,0.0
20200818:2030,0.0,0.0,0.0,24.54,1.31,0.0
20200818:2130,0.0,0.0,-0.53,24.4,1.17,0.0
20200818:2230,109.17,167.73,12.77,24.35,1.1,0.0
20200818:2330,233.68,317.92,26.28,26.36,1.1,0.0
20200819:0030,371.89,491.0,39.8,27.58,1.59,0.0
20200819:0130,383.91,502.7,53.25,28.95,2.21,0.0
20200819:0230,491.25,648.68,66.09,29.71,2.55,0.0
20200819:0330,530.47,703.79,76.22,30.63,2.69,0.0
20200819:0430,512.5,678.98,75.57,31.25,2.76,0.0
20200819:0530,443.23,585.49,64.98,31.48,2.9,0.0
20200819:0630,455.05,601.6,52.04,31.2,3.1,0.0
20200819:0730,352.7,468.03,38.57,31.13,4.0,0.0
20200819:0830,228.1,316.8,24.99,30.42,3.93,0.0
20200819:0930,88.74,147.3,11.48,29.57,3.24,0.0
20200819:1030,0.0,0.0,-1.81,28.63,2.69,0.0
20200819:1130,0.0,0.0,0.0,27.72,2.62,0.0
20200819:1230,0.0,0.0,0.0,27.06,2.55,0.0
20200819:1330,0.0,0.0,0.0,26.54,2.48,0.0
20200819:1430,0.0,0.0,0.0,26.11,2.41,0.0
20200819:1530,0.0,0.0,0.0,25.75,2.21,0.0
20200819:1630,0.0,0.0,0.0,25.34,1.86,0.0
20200819:1730,0.0,0.0,0.0,24.99,1.79,0.0
20200819:1830,0.0,0.0,0.0,24.7,1.72,0.0
20200819:1930,0.0,0.0,0.0,24.84,1.59,0.0
20200819:2030,0.0,0.0,0.0,24.66,1.52,0.0
20200819:2130,0.0,0.0,-0.62,24.48,1.52,0.0
20200819:2230,108.93,167.99,12.69,24.38,1.52,0.0
20200819:2330,252.96,343.28,26.22,26.48,1.52,0.0
20200820:0030,370.23,489.24,39.73,27.92,1.72,0.0
20200820:0130,468.19,616.95,53.16,29.1,2.28,0.0
20200820:0230,532.57,701.93,65.95,30.11,3.1,0.0
20200820:0330,563.79,744.1,75.95,30.75,3.59,0.0
20200820:0430,562.57,740.19,75.26,31.13,4.14,0.0
20200820:0530,497.17,647.83,64.75,31.23,4.97,0.0
20200820:0630,455.85,594.6,51.85,30.82,4.9,0.0
20200820:0730,351.52,466.25,38.39,30.99,4.14,0.0
20200820:0830,220.75,308.22,24.81,30.69,3.86,0.0
20200820:0930,85.21,142.87,11.29,29.96,3.31,0.0
20200820:1030,0.0,0.0,-2.01,29.05,2.62,0.0
20200820:1130,0.0,0.0,0.0,28.17,2.55,0.0
20200820:1230,0.0,0.0,0.0,27.52,2.48,0.0
20200820:1330,0.0,0.0,0.0,26.99,2.48,0.0
20200820:1430,0.0,0.0,0.0,26.45,2.28,0.0
20200820:1530,0.0,0.0,0.0,25.8,1.24,0.0
20200820:1630,0.0,0.0,0.0,25.4,1.31,0.0
20200820:1730,0.0,0.0,0.0,25.12,1.38,0.0
20200820:1830,0.0,0.0,0.0,25.0,1.45,0.0
20200820:1930,0.0,0.0,0.0,25.12,1.66,0.0
20200820:2030,0.0,0.0,0.0,24.93,1.72,0.0
20200820:2130,0.0,0.0,-0.71,24.74,1.72,0.0
20200820:2230,102.33,159.28,12.62,24.76,1.59,0.0
20200820:2330,235.01,319.07,26.15,26.38,1.86,0.0
20200821:0030,337.98,443.83,39.66,27.61,2.34,0.0
20200821:0130,440.81,575.08,53.08,28.77,2.97,0.0
20200821:0230,528.05,690.29,65.81,29.79,3.79,0.0
20200821:0330,559.0,733.04,75.68,30.61,4.21,0.0
20200821:0430,509.19,664.44,74.95,31.02,4.48,0.0
20200821:0530,522.72,683.56,64.52,31.04,4.62,0.0
20200821:0630,421.73,550.34,51.66,31.02,4.76,0.0
20200821:0730,347.95,457.69,38.21,30.1,5.31,0.0
20200821:0830,217.8,301.76,24.63,29.5,5.17,0.0
20200821:0930,72.94,121.23,11.11,28.35,4.83,0.0
20200821:1030,0.0,0.0,-2.21,27.13,4.21,0.0
20200821:1130,0.0,0.0,0.0,26.25,3.66,0.0
20200821:1230,0.0,0.0,0.0,25.96,3.31,0.0
20200821:1330,0.0,0.0,0.0,25.71,2.83,0.0
20200821:1430,0.0,0.0,0.0,25.52,2.69,0.0
20200821:1530,0.0,0.0,0.0,25.27,2.34,0.0
20200821:1630,0.0,0.0,0.0,25.04,1.79,0.0
20200821:1730,0.0,0.0,0.0,24.83,1.66,0.0
20200821:1830,0.0,0.0,0.0,24.67,1.52,0.0
20200821:1930,0.0,0.0,0.0,24.65,2.41,0.0
20200821:2030,0.0,0.0,0.0,24.5,2.0,0.0
20200821:2130,0.0,0.0,-0.8,24.55,1.66,0.0
20200821:2230,64.46,103.75,12.54,24.62,1.24,0.0
20200821:2330,165.44,227.97,26.08,25.45,1.45,0.0
20200822:0030,197.26,263.41,39.59,26.34,1.52,0.0
20200822:0130,212.93,281.93,52.99,26.98,2.14,0.0
20200822:0230,391.57,504.72,65.67,26.54,2.76,0.0
20200822:0330,261.97,343.89,75.4,27.58,2.9,0.0
20200822:0430,239.44,314.0,74.63,26.53,2.76,0.0
20200822:0530,137.12,188.48,64.28,26.55,2.14,0.0
20200822:0630,263.18,344.28,51.46,26.57,2.41,0.0
20200822:0730,150.16,204.79,38.03,26.72,2.83,0.0
20200822:0830,87.85,128.94,24.45,26.31,2.34,0.0
20200822:0930,26.28,51.3,10.91,25.85,2.21,0.0
20200822:1030,0.0,0.0,-2.41,25.37,2.07,0.0
20200822:1130,0.0,0.0,0.0,24.97,1.52,0.0
20200822:1230,0.0,0.0,0.0,25.2,1.79,0.0
20200822:1330,0.0,0.0,0.0,25.24,2.28,0.0
20200822:1430,0.0,0.0,0.0,25.06,2.62,0.0
20200822:1530,0.0,0.0,0.0,25.11,2.97,0.0
20200822:1630,0.0,0.0,0.0,24.86,3.03,0.0
20200822:1730,0.0,0.0,0.0,24.75,3.17,0.0
20200822:1830,0.0,0.0,0.0,24.81,3.03,0.0
20200822:1930,0.0,0.0,0.0,25.13,3.38,0.0
20200822:2030,0.0,0.0,0.0,24.86,3.31,0.0
20200822:2130,0.0,0.0,-0.89,24.86,3.45,0.0
20200822:2230,16.6,34.95,12.47,24.76,3.72,0.0
20200822:2330,80.45,118.67,26.01,24.79,3.52,0.0
20200823:0030,110.66,154.36,39.52,25.2,3.93,0.0
20200823:0130,222.83,290.89,52.9,25.57,3.79,0.0
20200823:0230,265.85,344.15,65.53,26.27,3.79,0.0
20200823:0330,310.85,397.73,75.12,26.88,4.97,0.0
20200823:0430,344.56,440.73,74.3,27.03,4.9,0.0
20200823:0530,458.46,590.87,64.04,28.02,4.83,0.0
20200823:0630,333.46,434.07,51.25,29.21,4.97,0.0
20200823:0730,277.62,365.76,37.84,29.09,5.38,0.0
20200823:0830,176.32,246.18,24.26,28.92,4.9,0.0
20200823:0930,62.34,104.42,10.72,28.46,3.93,0.0
20200823:1030,0.0,0.0,-2.62,27.79,3.24,0.0
20200823:1130,0.0,0.0,0.0,27.1,2.97,0.0
20200823:1230,0.0,0.0,0.0,26.53,2.83,0.0
20200823:1330,0.0,0.0,0.0,26.12,2.76,0.0
20200823:1430,0.0,0.0,0.0,25.82,2.83,0.0
20200823:1530,0.0,0.0,0.0,25.66,2.97,0.0
20200823:1630,0.0,0.0,0.0,25.54,2.97,0.0
20200823:1730,0.0,0.0,0.0,25.44,2.97,0.0
20200823:1830,0.0,0.0,0.0,25.36,3.1,0.0
20200823:1930,0.0,0.0,0.0,25.24,3.1,0.0
20200823:2030,0.0,0.0,0.0,25.16,3.1,0.0
20200823:2130,0.0,0.0,-0.98,25.1,3.17,0.0
20200823:2230,92.14,143.78,12.4,25.14,3.24,0.0
20200823:2330,230.43,311.7,25.95,26.26,2.9,0.0
20200824:0030,343.67,451.38,39.45,28.06,3.03,0.0
20200824:0130,438.02,573.59,52.8,29.46,3.38,0.0
20200824:0230,493.81,650.62,65.38,30.74,3.66,0.0
20200824:0330,525.75,696.27,74.84,31.62,3.86,0.0
20200824:0430,475.01,629.08,73.97,32.22,3.86,0.0
20200824:0530,478.8,636.86,63.79,32.27,3.45,0.0
20200824:0630,384.58,514.21,51.04,32.37,2.9,0.0
20200824:0730,254.04,342.83,37.64,31.71,3.03,0.0
20200824:0830,141.92,201.8,24.06,31.07,2.07,0.0
20200824:0930,40.33,72.0,10.52,30.51,1.45,0.0
20200824:1030,0.0,0.0,-2.83,29.62,0.9,0.0
20200824:1130,0.0,0.0,0.0,28.37,0.69,0.0
20200824:1230,0.0,0.0,0.0,27.88,0.83,0.0
20200824:1330,0.0,0.0,0.0,26.81,1.31,0.0
20200824:1430,0.0,0.0,0.0,26.22,1.86,0.0
20200824:1530,0.0,0.0,0.0,25.98,2.0,0.0
20200824:1630,0.0,0.0,0.0,25.67,1.93,0.0
20200824:1730,0.0,0.0,0.0,25.34,1.86,0.0
20200824:1830,0.0,0.0,0.0,25.1,1.86,0.0
20200824:1930,0.0,0.0,0.0,25.11,2.07,0.0
20200824:2030,0.0,0.0,0.0,24.99,2.07,0.0
20200824:2130,0.0,0.0,-1.06,24.95,2.21,0.0
20200824:2230,93.86,149.23,12.32,25.13,2.34,0.0
20200824:2330,236.99,324.29,25.88,27.07,2.21,0.0
20200825:0030,356.57,471.59,39.38,28.98,2.69,0.0
20200825:0130,430.69,565.8,52.71,30.56,3.38,0.0
20200825:0230,509.14,671.79,65.22,31.85,3.86,0.0
20200825:0330,543.21,720.9,74.55,32.98,4.14,0.0
20200825:0430,535.09,713.51,73.64,33.63,4.0,0.0
20200825:0530,389.12,516.98,63.53,32.99,3.52,0.0
20200825:0630,427.45,571.48,50.83,32.98,2.97,0.0
20200825:0730,315.7,430.28,37.44,33.22,2.28,0.0
20200825:0830,182.41,264.46,23.87,32.48,1.66,0.0
20200825:0930,68.19,122.26,10.32,31.6,1.1,0.0
20200825:1030,0.0,0.0,-3.05,30.79,0.9,0.0
20200825:1130,0.0,0.0,0.0,29.54,0.83,0.0
20200825:1230,0.0,0.0,0.0,28.83,0.76,0.0
20200825:1330,0.0,0.0,0.0,28.0,1.03,0.0
20200825:1430,0.0,0.0,0.0,27.26,1.38,0.0
20200825:1530,0.0,0.0,0.0,26.75,1.59,0.0
20200825:1630,0.0,0.0,0.0,26.42,1.66,0.0
20200825:1730,0.0,0.0,0.0,26.19,1.66,0.0
20200825:1830,0.0,0.0,0.0,26.34,1.31,0.0
20200825:1930,0.0,0.0,0.0,26.13,1.52,0.0
20200825:2030,0.0,0.0,0.0,26.11,1.38,0.0
20200825:2130,0.0,0.0,-1.15,26.54,1.1,0.0
20200825:2230,90.51,146.35,12.25,26.67,0.97,0.0
20200825:2330,222.12,308.22,25.81,27.4,0.55,0.0
20200826:0030,333.36,449.43,39.3,29.24,0.62,0.0
20200826:0130,431.82,579.39,52.61,30.33,1.17,0.0
20200826:0230,485.17,647.96,65.07,31.35,2.14,0.0
20200826:0330,505.01,674.33,74.26,31.92,2.62,0.0
20200826:0430,474.94,631.87,73.3,32.15,2.62,0.0
20200826:0530,348.16,461.53,63.27,32.05,2.21,0.0
20200826:0630,320.62,428.74,50.61,31.1,1.79,0.0
20200826:0730,260.58,353.92,37.24,30.91,1.31,0.0
20200826:0830,115.11,168.8,23.67,31.01,0.76,0.0
20200826:0930,29.93,57.1,10.11,30.52,0.83,0.0
20200826:1030,0.0,0.0,-3.26,29.98,0.83,0.0
20200826:1130,0.0,0.0,0.0,29.34,0.9,0.0
20200826:1230,0.0,0.0,0.0,28.66,0.76,0.0
20200826:1330,0.0,0.0,0.0,29.01,0.41,0.0
20200826:1430,0.0,0.0,0.0,28.79,0.55,0.0
20200826:1530,0.0,0.0,0.0,27.61,1.03,0.0
20200826:1630,0.0,0.0,0.0,26.97,1.31,0.0
20200826:1730,0.0,0.0,0.0,26.68,1.45,0.0
20200826:1830,0.0,0.0,0.0,26.59,1.52,0.0
20200826:1930,0.0,0.0,0.0,26.98,0.83,0.0
20200826:2030,0.0,0.0,0.0,27.09,0.55,0.0
20200826:2130,0.0,0.0,-1.24,26.96,0.21,0.0
20200826:2230,79.6,131.41,12.18,26.83,0.41,0.0
20200826:2330,186.14,260.47,25.75,27.53,0.62,0.0
20200827:0030,184.07,250.93,39.23,28.31,0.55,0.0
20200827:0130,278.61,371.71,52.51,28.7,0.41,0.0
20200827:0230,288.57,384.06,64.9,29.37,0.34,0.0
20200827:0330,339.21,455.78,73.96,29.65,0.34,0.0
20200827:0430,320.4,429.18,72.96,29.93,0.55,0.0
20200827:0530,177.22,242.3,63.01,29.95,1.03,0.0
20200827:0630,188.51,255.38,50.39,28.5,1.03,0.0
20200827:0730,75.72,113.55,37.03,28.31,1.45,0.0
20200827:0830,32.36,56.81,23.46,27.36,1.38,0.0
20200827:0930,4.9,16.27,9.91,26.75,1.38,0.0
20200827:1030,0.0,0.0,-3.48,26.48,0.41,0.0
20200827:1130,0.0,0.0,0.0,26.55,0.48,0.0
20200827:1230,0.0,0.0,0.0,26.42,0.62,0.0
20200827:1330,0.0,0.0,0.0,26.39,0.69,0.0
20200827:1430,0.0,0.0,0.0,26.82,0.41,0.0
20200827:1530,0.0,0.0,0.0,26.79,0.34,0.0
20200827:1630,0.0,0.0,0.0,26.55,0.55,0.0
20200827:1730,0.0,0.0,0.0,26.22,0.76,0.0
